docId,filename,filename,work_id,title,rating,category,relationship,character,additional tags,published,status,status date,words,chapters,comments,kudos,bookmarks,hits,0 jake wolf back,1 ashley love baby,2 eyes back face,3 time school good,4 eyes back face,5 back looked asked,6 aro caius marcus,7 eyes back body,8 back eyes head,9 time human knew
875,TwilightADifferentBella.txt,TwilightADifferentBella.txt,26349232,Twilight: A Different Bella,Teen And Up Audiences,F/M,"Edward Cullen/Bella Swan, Carlisle Cullen/Esme Cullen, Alice Cullen/Jasper Hale, Emmett Cullen/Rosalie Hale, James/Victoria (Twilight), Mike Newton/Jessica Stanley, Ben Cheney/Angela Weber","Bella Swan, Edward Cullen, Carlisle Cullen, Esme Cullen, Alice Cullen, Jasper Hale, Emmett Cullen, Rosalie Hale, James (Twilight), Victoria (Twilight), Laurent (Twilight), Jacob Black, Charlie Swan, Jessica Stanley, Mike Newton, Angela Weber, Eric Yorkie, Tyler Crowley, Lauren Mallory, Ben Cheney, Sam Uley, Renee Dwyer","Romance, Paranormal, Fantasy, Hurt/Comfort, Fear, Protectiveness, Vampires, Out of Character Bella Swan, Twilight Series Rewrite, Protective Edward Cullen, Past Sexual Abuse, Past Rape/Non-con, Mental Instability, Childhood Trauma, Repressed Memories, Love, Suspense, Friendship, Violence, Past Violence, Flashbacks, High School, Human Bella Swan, Innocence, Canon Rewrite, Family, Forks High School (Twilight)",2020-09-30,Updated,2020-09-30,336,1/26,13,6,3,145,5.650936689639697E-4,5.445100528668793E-4,0.0017343085591161411,0.2525154736599489,5.606797564411881E-4,0.024033143749550744,2.854654712926327E-4,0.001260942898194307,0.09131113365476375,0.6271892485288615
876,TwilightAnneMarieCharlotteSwan.txt,TwilightAnneMarieCharlotteSwan.txt,25940188,Twilight: AnneMarie Charlotte Swan,Mature,F/M,"Jasper Hale/Original Female Character(s), Jasper Hale/Original Character(s)","Jasper Hale, Bella Swan, Edward Cullen",0,2020-08-16,Updated,2020-08-16,5665,2/64,2,14,4,194,0.0011163191341672422,0.01860666446957605,0.005473126886867102,0.38820141552141646,0.0414013880310642,0.3723796433087092,5.584496996470149E-4,0.010726795779419434,0.15961753570509024,0.0019186614640430578
877,TwilightBiBrownBoyBellaAU.txt,TwilightBiBrownBoyBellaAU.txt,25164145,Twilight: Bi Brown Boy Bella AU!,Teen And Up Audiences,"F/F, F/M, Gen, M/M",Edward Cullen/AU!Bella Swan,"Edward Cullen, Charlie Swan, Jacob Black, Angela Weber, Jessica Stanley, Mike Newton, Eric Yorkie, Cullen coven, Bella's Human Friends, Alice Cullen, Billy Black, AU!Bella Swan, Emmett Cullen, Rosalie Hale, Jasper Hale, Esme Cullen, Carlisle Cullen, Victoria (Twilight), James (Twilight), Laurent (Twilight)","uh...i'm a new author to ao3 with no idea how tags work, have any advice for me? please? XD, Twilight Series Rewrite, Vampires, characters will be tagged or grouped as they are introduced, #BiBrownBoyBellaAU, surnames will be changed in-story to reflect a character's change in race/ethnicity, Discussion of Death, light homophobia",2020-07-09,Updated,2020-10-16,105967,15/?,19,30,5,851,3.00862929270245E-6,2.868001341564176E-4,0.08253928187781305,0.3318336881618851,0.08276015420712796,0.25121008353065194,0.001790096749859984,6.349363644549469E-5,0.0015649760429069517,0.24794841702986045
878,TwilightBloodMoon.txt,TwilightBloodMoon.txt,24884794,Twilight: Blood Moon,Mature,"F/F, F/M","Edward Cullen/Bella Swan, Alice Cullen/Jasper Hale, Carlisle Cullen/Esme Cullen, Rosalie Hale/Original Female Character(s), Leah Clearwater/Original Female Character(s), Emmett Cullen/Irina Denali, James/Laurent/Victoria, Sam Uley/Emily Young, Jacob Black/Bella Swan","Carlisle Cullen, Edward Cullen, Emmett Cullen, Esme Cullen, Rosalie Hale, Alice Cullen, Jasper Hale, Bella Swan, Laurent (Twilight), James (Twilight), Victoria (Twilight), Original Female Character, Tyler Crowley, Mike Newton, Jessica Stanley, Eric Yorkie, Angela Weber, Leah Clearwater, Jacob Black, Sam Uley, Irina Denali","Twilight References, Twilight Alternate Relationships, Canon Lesbian Relationship, Lesbian Characters, Lesbian Vampires, Rosalie Hale Main Character, Newborn Vampires, Forks High School (Twilight), Forks [Washington], Twilight Universe, Vampires vs Werewolves, Team Cullen, Past Life History, New Cullen Character, Friendship/Relationship - Freeform",2020-07-21,Updated,2020-08-24,29680,10/?,23,114,27,1681,0.0066543119467913706,0.15652105371653482,0.25729056405571327,0.10572008400287744,0.12159124968429974,0.10627247136340992,4.807116966255453E-6,2.123374141167318E-5,1.1133412850865577E-5,0.24591309095914463
879,TwilightButAllThatsChangedisThatBellaSwanisaDepressedGenZTeenager.txt,TwilightButAllThatsChangedisThatBellaSwanisaDepressedGenZTeenager.txt,26249818,Twilight But All That's Changed is That Bella Swan is a Depressed Gen Z Teenager,Not Rated,F/M,Edward Cullen/Bella Swan,"Edward Cullen, Bella Swan, Charlie Swan, all the other characters i'm tired okay",0,2020-09-02,Completed,2020-09-02,156,1/1,0,4,1,100,0.00194325722337723,0.0018724738066434547,0.024300997121970227,0.07986435735506715,0.24030929435217097,0.1009827490802872,9.816652876880195E-4,0.004336159701938794,0.13063267954147578,0.41477636652938116
880,TwilightbutGay.txt,TwilightbutGay.txt,26382328,Twilight but Gay,Teen And Up Audiences,"F/F, F/M, M/M","Rosalie Hale/Bella Swan, Emmett Cullen/Jasper Hale, Carlisle Cullen/Esme Cullen, Jacob Black/Edward Cullen, Charlie Swan/Original Female Character(s)","Bella Swan, Rosalie Hale, Emmett Cullen, Jasper Hale, Carlisle Cullen, Esme Cullen, Jacob Black, Edward Cullen, Charlie Swan","Gay Bella Swan, Everyone's gay, Bella actually has a personality, Bella has anxiety, Bella smokes weed",2020-09-10,Updated,2020-10-08,13013,2/24,7,73,30,809,2.56886534650413E-4,2.4752940661985077E-4,0.005636480573710055,0.022677770458412044,0.1505453411955724,0.0036531334014907476,1.2977005355086895E-4,0.05632612639978686,0.3154257115038307,0.4451012504723761
881,TwilightbutGayerTbG.txt,TwilightbutGayerTbG.txt,26198665,Twilight but Gayer (TbG),Mature,"F/F, M/M, Multi, F/M","Everyone & Everyone, Dont expect any of these to last, Jessica Stanley/Mike Newton, Eric Yorkie/Angela Weber, Tyler Crowley/Lauren Mallory, Beau Swan/Jacob Black (briefly), Background relationships - Relationship, Renee Dwyer/Phil Dwyer, Madeline Ross (OC)/Carrey Nox (OC), Leah Clearwater/Sam Uley, Jacob Black/Embry Call (past mentioned), Tyler Crowley/Ben Cheney, Bella Swan/Angela Weber, Beau Swan/Edward Cullen, Calista Cullen/Esme Platt-Cullen, Carlisle Cullen/Esme Cullen","Beauregard Malachai Swan, Beau Swan, Isabella Maryam Swan, Bella Swan, Renee Hogginbothom Dwyer, Renee Dwyer, Philip Rickard Dwyer, Phil Dwyer, Celeste Hogginbothom Dwyer (OC), Matthew Charles Swan, Charlie Swan, Jacob Black, Billy Black, Rebecca Black (Twilight), Leah Clearwater, Seth Clearwater, Sue Clearwater, Harry Clearwater, Angela Weber, Jessica Stanley, Mike Newton, Tyler Crowley, Lee Stephens, Eric Yorkie, Ben Cheney, Embry Call, Quil Ateara V, Paul Lahote (briefly), Jared Cameron (briefly), Edward Cullen, Edward Anthony Mason, Edward """"Eddie"""" Mason, Edward Anthony Mason Cullen, Edythe Cullen (briefly), Edythe Abigail Mason, Edythe Abigail Mason Cullen, Edythe Cullen, Alice Cullen, Sria Alice Brandon Cullen, Emmett Cullen, Emmett McCarthy, Emmett Raheem McCarthy, Emmett Raheem McCarthy Cullen, Chief Lieutenant Jasper Hale, Jasper Hale, Jasper Raul Whitlock, Jasper Whitlock, Calista Cullen (genderbent Carlisle OC), Calista Cullen, Esme Chava Platt, Esme Platt-Cullen, Esme Cullen, Rosalie Hale (briefly), Rosalie Lilian Hale, Rosalie Hale, Royal Hale (mentioned), Royal Lucian Hale, Royal Hale, Ruffaele Angelo Celano Cullen (OC), Angel Cullen (OC), Wayne Taylor, Gregory Cheney (Ben's brother), lots of minor/background characters that may or may not become relevant later, Madelyn Newton (OC) (Mike's sister), McKenzie Newton (OC) (Mike's sister), Deputy Carrey Nox, Carrey Nox (OC), Madeline Ross (OC), Brett Warner (EMT), James (Twilight), James is more of an OC because of how much I've changed him, Victoria (Twilight), Laurent (Twilight), Regina Crowley (Tyler's sister) (OC)","Everyone Is Gay, Self-Indulgent, Gay Beau Swan, Butch Lesbian Bella Swan, trans beau swan, Slow Burn, Twilight but Gayer (its literally in the title), Self-Confident Bella, Secretly Trans Beau Swan, vampire conspiracy, Cryptids, Hunting for Big Foot, Secret Society, Forks Washington, Forks High School (Twilight), Whiny Teenagers are Whiny, Shitty Dialogue, I cant write dialogue my dudes, Everyone is Queer or POC unless otherwise stated, Queer Characters, Mixed Beau Swan, Mixed Bella Swan, poc characters, Black Edward Cullen, Black Emmett Cullen, Indian Alice Cullen, Hispanic Jasper Whitlock, LGBTQ Jewish Character(s), Jewish Esme Platt-Cullen, Ancient Calista Cullen, I changed a lot of their names, Mostly Carine to Calista (female Carlisle)",2020-08-31,Updated,2020-09-15,14238,5/21,0,9,0,192,0.021302201002264314,1.90635231789669E-5,0.2001901122884685,0.2623627950332682,0.34053829904136146,0.01577643970783829,9.994264752559593E-6,0.0020977126717638193,2.3146987354829195E-5,0.157680235479749
882,TwilightbuttoldbyGod.txt,TwilightbuttoldbyGod.txt,25930822,"Twilight, but told by God",General Audiences,F/M,Edward Cullen/Bella Swan,"Edward Cullen, Bella Swan, Jessica Stanley, Mike Newton, Ms Cope, Alice Cullen, Jasper Cullen, Rosalie Cullen, Emmett Cullen, Carlisle Cullen, Esme Cullen","we hate ms cope, god p.o.v, Original Character(s), the original character is literally god sorry not sorry, this wasn't meant to have plot but it sort of does, it follows the twilight story but then god goes on its own journey, this is a mistake truly, midnight sun spoilers",2020-08-16,Updated,2020-08-16,2534,1/?,0,1,0,16,1.286825966693418E-4,1.239953150491555E-4,3.949351073461758E-4,0.05143119413571024,0.12276977711238386,0.0637581590877783,6.500592755307546E-5,2.871407260479407E-4,0.032936067272612876,0.728105042718849
883,TwilightCollision.txt,TwilightCollision.txt,26047753,Twilight Collision,Mature,F/M,"Edward Cullen/Bella Swan, Carlisle Cullen/Esme Cullen, Alice Cullen/Jasper Hale, Emmett Cullen/Rosalie Hale","Edward Cullen, Bella Swan, Carlisle Cullen, Esme Cullen, Jacob Black","twilight - Freeform, Fanfiction, Alternate Universe, Parallel Universe, Amnesia, EdwardAndBella, StrongerBella, Edwardwithmoodswings",2020-08-22,Completed,2020-08-29,31435,22/22,10,19,5,914,1.1736436435823502E-5,1.1308935093637524E-5,3.601987295573301E-5,1.5010327034852344E-4,0.029359780047093532,0.39520387725846645,1.1667651573111692E-4,0.033914978712631716,0.0018964419084483639,0.539299077042795
884,TwilightDisrupted.txt,TwilightDisrupted.txt,26135281,Twilight: Disrupted,Not Rated,"F/F, F/M","Edward Cullen/Bella Swan, Jasper Hale/Original Female Character(s), Emmett Cullen/Rosalie Hale, Carlisle Cullen/Esme Cullen, Alice Cullen/Original Female Character(s)","Edward Cullen, Bella Swan, Jacob Black, Carlisle Cullen, Esme Cullen, Rosalie Hale, Jasper Hale, Alice Cullen, Original Cullen Character(s), Jessica Stanley, Eric Yorkie, Mike Newton, Charlie Swan, Tanya (Twilight), Victoria (Twilight), James (Twilight)","Original Character(s), twilight - Freeform, Rewrite, First Movie, Comedy, Midnight Sun, itsbasicallyacrackfic, butwithaplot",2020-08-27,Updated,2020-08-27,1751,1/?,0,16,9,273,1.7588131134150942E-4,1.6947480992388818E-4,5.397909769673944E-4,0.47691105402855094,0.05992212379631981,0.4190748318650882,8.884906023760728E-5,3.924593437186757E-4,0.0035250888412197705,0.039200445966632164
885,Twilightdrabbles.txt,Twilightdrabbles.txt,26022016,Twilight drabbles.,Teen And Up Audiences,Multi,0,"Every body can have a moment!, The """"Vampires who?"""" Cullens, The """"We're all powerful bitch"""" Volturi, Charlotte """"Kick ass southern belle"""" Whitlock, Jasper """"God of war-take no shit soft bastard"""" 'Hale' Whitlock, Peter """"I just know shit-Bamf motherfucker"""" Whitlock, Angela """"Sup whores?"""" Weber, Bella """"Danger and I are long lost siblings Hi"""" Swan",Whoever I put.,2020-08-21,Completed,2020-08-21,9776,5/5,0,1,0,35,0.004163106225086567,0.028689851087053443,0.13127207221338022,0.1117132447965751,2.897775861406646E-5,0.44632538131512667,0.09812598854821755,0.029002472029401642,3.4170168798530146E-5,0.15064473585774626
886,TwilightFanfictionsIWroteWithMySister.txt,TwilightFanfictionsIWroteWithMySister.txt,25961683,Twilight Fanfictions I Wrote With My Sister,Teen And Up Audiences,"F/F, F/M, M/M, Multi","Jacob Black/Bella Swan, Esme Cullen & Bella Swan, Bella Swan/Charlie Swan, Bella Swan & Benjamin, Bella swan & Alice Cullen, Renesmee Cullen/Edward Cullen/Bella Swan, Leah Clearwater/Edward Cullen, Seth Clearwater/Edward Cullen, Edward Cullen/Esme Cullen, Jacob Black/Edward Cullen, Caius/Edward Cullen, Edward Cullen/Jasper Hale, Jacob Black/Aro, Jacob Black & Alec, Jacob Black/Emmett Cullen, Jacob Black/Garrett, Jacob Black & Jasper Hale, Benjamin/Charlie Swan, Garrett/Benjamin, Renesmee Cullen & Benjamin, Carlisle Cullen/Jasper Hale/Benjamin, Emmett Cullen/Benjamin, Jasper Hale/Renesmee Cullen/Benjamin, Carlisle Cullen/Charlie Swan, Rosalie Hale/Charlie Swan, Charlie Swan/Seth Clearwater, Charlie Swan & Renesmee Cullen, Rosalie Hale/Jane, Emmett Cullen/Rosalie Hale, Rosalie Hale & Carlisle Cullen, Emmett Cullen/Tanya, Seth Clearwater/Emmett Cullen, Emmett Cullen/Garrett/Marcus, Emmett Cullen & Renesmee Cullen, Jasper Hale/Marcus, Alice Cullen/Jasper Hale, Jasper Hale & Renesmee Cullen, Jasper Hale & Jane, Carlisle Cullen/Esme Cullen, Carlisle Cullen & Renesmee Cullen, Alec/Carlisle Cullen, Carlisle Cullen/Garrett, Esme Cullen/Seth Clearwater, Garrett/Jane, Marcus/Alec, Caius/Aro, Aro/Alec, Kate/Aro, Tanya/Jane, Renesmee Cullen & Alice Cullen, Alice Cullen & Esme Cullen, Alice Cullen/Garrett, Alice Cullen/Marcus, Caius/Alec, Leah Clearwater/Esme Cullen","Bella Swan, Edward Cullen, Jacob Black, Renesmee Cullen, Alice Cullen, Jasper Hale, Rosalie Hale, Emmett Cullen, Carlisle Cullen, Esme Cullen, Charlie Swan, Leah Clearwater, Seth Clearwater, Garrett (Twilight), Tanya (Twilight), Kate (Twilight), Benjamin (Twilight), Aro (Twilight), Marcus (Twilight), Caius (Twilight), Jane (Twilight), Alec (Twilight)","I'm so sorry, we didn't pick any of these couples, we don't ship these, we ship Alice and Jasper, thats it, Incest, implied sex, Angst, One-Sided Attraction, obsessed, Yandere, AU, zombie apocalypse AU, Human AU, cringey, twilight - Freeform, Vampires, bad language, Some of these are good",2020-08-17,Completed,2020-08-17,9465,60/60,3,20,0,1322,0.013591619604052117,0.1321300844053722,8.82245061397872E-5,0.1400652463446097,2.852185348137202E-5,0.4734818145265173,0.07867918630902411,0.043194081153597796,0.11857314446442224,1.6807683278348355E-4
887,TwilightFlamingSun.txt,TwilightFlamingSun.txt,26574406,Twilight: Flaming Sun,General Audiences,Gen,0,0,0,2020-09-21,Completed,2020-09-21,157,1/1,0,0,0,3,0.0021394091267268873,0.002061480849420412,0.006565983240860205,0.007174043754050162,0.32512990662455316,0.09098797227014488,0.0010807543389550708,0.004773850589450429,0.042878957303116284,0.5172076419027225
888,TwilightGSAnEpicReReWrite.txt,TwilightGSAnEpicReReWrite.txt,21004397,Twilight GS: An Epic Re(Re)Write,Explicit,M/M,"Edward Cullen/Jasper Hale, Carlisle Cullen/Edward Cullen, Edward Cullen/Emmett Cullen, Male MC/Edward Cullen, Male MC/Many","Edward Cullen, Emmett Cullen, Jasper Hale, Male Main Character - Character, Carlisle Cullen","Explicit Sexual Content, Vampires as Incubi, Sexual Vampirism, Light BDSM, Bad BDSM Etiquette, Rewrite, fuck-or-die, Vampire Politics, Unrealistic Sex, hah that was already a tag, unrealistic physiology, hypersexualism, necrophilia - ish, basically everything you'd expect trying to make it with dead people, Gritty Realism, nongritty smut tropes, polyamory if you squint, horny on main, Piercings, Punk Aesthetic, Horror, but like sexy horror, Gore, but like sexy gore, i just want to write a popcorn novel ok ok, Pulp, 90s retro, Happy Halloween 2019",2020-06-19,Updated,2020-10-01,7348,2/?,4,31,8,1249,0.009588067428985225,0.044527573031323084,0.3017216167872339,0.4737461607392986,0.06991271761358585,0.004630994114861353,1.5987478689437177E-5,0.006043381158002405,3.702743285495097E-5,0.08977647421516527
889,TwilightHour.txt,TwilightHour.txt,18390647,Twilight Hour,Teen And Up Audiences,F/M,"Alice Cullen/Jasper Hale, Edward Cullen/Bella Swan, Emmett Cullen/Rosalie Hale, Carlisle Cullen/Esme Cullen","Alice Cullen, Jasper Hale, Edward Cullen, Bella Swan, Emmett Cullen, Rosalie Hale, Carlisle Cullen, Esme Cullen, Renesmee Cullen","Angst, Mystery, Discovery",2019-04-08,Updated,2020-08-24,51494,41/?,10,32,12,1080,6.034470261949708E-6,0.01680389116615398,0.15814820982524452,0.019380730236954396,3.476431286466169E-4,0.2464765846049276,3.048402401122432E-6,0.1631541065261819,1.2094544679489823E-4,0.395558806192433
890,TwilightinForks.txt,TwilightinForks.txt,18126440,Twilight in Forks,Teen And Up Audiences,F/M,"Edward Cullen/Bella Swan, Alice Cullen/Jasper Hale, Emmett Cullen/Rosalie Hale, James/Victoria (Twilight), Carlisle Cullen/Esme Cullen","Bella Swan, Edward Cullen, Jasper Hale, Alice Cullen, Carlisle Cullen, Esme Cullen, Emmett Cullen, Rosalie Hale, Jessica Stanley, Lauren Mallory, Mike Newton, Tyler Crowley, Charlie Swan, Renee Dwyer, Phil Dwyer, Victoria (Twilight), James (Twilight), Laurent (Twilight), Jacob Black, Eric Yorkie, Billy Black","Romance, Drama, Lemon",2019-03-16,Updated,2020-07-31,13565,3/?,3,3,1,302,0.001126019563779573,2.2519272839509465E-5,0.02322735502964843,0.2962498936044696,0.1627741826815114,0.5152694382294261,1.1805980074108148E-5,0.0011547977627599166,2.7342969017982022E-5,1.3664490647333848E-4
891,TwilightinRetrograde.txt,TwilightinRetrograde.txt,26513008,Twilight in Retrograde,Mature,"F/F, F/M",0,"Sophia Lyer, Felix Volturi, Demetri Volturi, Aro Volturi, Caius Volturi, Marcus Volturi, Jane Volturi, Alec Volturi","Romance, twilight - Freeform, Twilight Renaissance, Vampires",2020-09-17,Updated,2020-09-18,22705,5/?,1,2,0,50,1.326341646621033E-4,1.2246087077757273E-5,0.22070128067078998,0.05868601524158891,1.260974537377944E-5,0.31570380192124337,0.20675737864751653,0.11695537992871974,1.4869235873866743E-5,0.08102378435715392
892,TwilightNoir.txt,TwilightNoir.txt,26845651,Twilight Noir,Teen And Up Audiences,F/M,Alice Cullen/Jasper Hale,"Alice Cullen, Jasper Hale, Emmett Cullen, Maria (Twilight)","mentions of smoking, mentions of drinking, 40s AU, Noir AU",2020-10-05,Updated,2020-10-05,1885,1/?,4,5,2,34,1.41387164872041E-4,1.3623711757436427E-4,0.4834003551836008,0.11120950783512448,1.402827982654686E-4,0.0046789621598382035,7.142382913070605E-5,0.009654619381059777,1.6541951915957873E-4,0.39040180501137456
893,twilightnsfwheadcanons.txt,twilightnsfwheadcanons.txt,27202126,twilight nsfw headcanons,Mature,F/M,"Edward Cullen/Reader, Carlisle Cullen/Reader, Emmett Cullen/Reader, Derek Hale/Reader","Edward Cullen, Emmett Cullen, Carlisle Cullen, Rosalie Cullen","Headcanon, NSFW headcanons, more horny rambling than anything",2020-10-26,Updated,2020-10-25,576,1/?,0,1,1,52,0.023370735063299,0.02251945276291204,0.2922578435213717,0.07836868311622605,0.023188187663057146,0.11181910871746405,0.23233763946760055,0.052149163974311845,0.027343187481520224,0.1366459982322373
