work_id,title,rating,category,fandom,relationship,character,additional tags,language,published,status,status date,words,chapters,comments,kudos,bookmarks,hits 
22587946,Touching Souls,Teen And Up Audiences,F/F,"Twilight Series - Stephenie Meyer, Twilight Series - All Media Types, Twilight (Movies)","Alice Cullen/Bella Swan, Carlisle Cullen/Esme Cullen, Emmett Cullen/Rosalie Hale, Carmen/Eleazar (Twilight), Aro/Sulpicia (Twilight), Athenodora/Caius (Twilight)","Alice Cullen, Bella Swan, Charlie Swan, Carlisle Cullen, Esme Cullen, Edward Cullen, Tanya (Twilight), Kate (Twilight), Irina (Twilight), Eleazar (Twilight), Carmen (Twilight), Rosalie Hale, Emmett Cullen, Jasper Hale, Aro (Twilight), Caius (Twilight), Marcus (Twilight), Sulpicia (Twilight), Athenodora (Twilight), Jane (Twilight), Demetri (Twilight)","Lesbian Character, Fluff and Angst, Drama & Romance, Human Bella Swan, Volturi, Lesbian Vampires, Psychic Abilities",English,2020-02-06,Updated,2020-07-23,22152,10/?,50,195,41,3573
25456522,easier said,Teen And Up Audiences,F/M,"Twilight Series - All Media Types, Twilight Series - Stephenie Meyer",Jacob Black/Bella Swan,"Jacob Black, Bella Swan",Unrequited Love,English,2020-07-23,Completed,2020-07-23,789,1/1,null,3,null,47
25438492,to grow old together,General Audiences,F/F,Twilight Series - All Media Types,Alice Cullen/Bella Swan,"Bella Swan, Alice Cullen, Charlie Swan, Jacob Black, Renee Dwyer, Minor Characters","Fluff, Growing Up, Bella lives with Charlie, Charlie is a Good Dad, Jacob is a good friend, Snippets",English,2020-07-22,Completed,2020-07-22,3544,1/1,4,162,12,1727
24434422,Luminous Horizons,Mature,Multi,Twilight Series - Stephenie Meyer,"Jacob Black/Renesmee Cullen, Seth Clearwater/Renesmee Cullen, Jacob Black/Seth Clearwater/Renesmee Cullen","Renesmee Cullen, Jacob Black, Seth Clearwater","Growing Up, Family Secrets, Pack Dynamics",English,2020-05-29,Completed,2020-07-21,86275,47/47,1,16,3,767
25003012,Torment,Not Rated,"Gen, M/M","Twilight Series - Stephenie Meyer, Twilight Series - All Media Types, Twilight (Movies)",Jacob Black/Carlisle Cullen (Platonic),"Edward Cullen, Jacob Black, Carlisle Cullen, Billy Black","Jacob has a crush on Carlisle, Jacob is confused, Slow Build, fast paced, Not Beta Read, Whump, Edward Whump, edward gets hurt, no couples, just Jacob crushing on Carlisle",English,2020-06-30,Completed,2020-07-21,5463,2/2,1,32,null,425
25417783,The Evolution of Jasper and Bella,General Audiences,,Twilight Series - Stephenie Meyer,Jasper Hale/Bella Swan,"Bella, Jasper",Character study of how their sibling bond grew,English,2020-07-21,Completed,2020-07-21,1014,1/1,4,28,1,273
25412464,Consequences,Teen And Up Audiences,F/M,"Twilight Series - Stephenie Meyer, Twilight Series - All Media Types","Edward Cullen/Bella Swan, Alice Cullen/Jasper Hale","Bella Swan, Edward Cullen, Alice Cullen, Jasper Hale, Jacob Black","Out of Character Bella Swan, Bella Swan with a Backbone, BAMF Bella Swan, Human Bella Swan, Jasper Hale & Bella Swan Friendship, Couple Fight, Ultimatums, Twilight References, Book: New Moon, Pre-New Moon, No New Moon, Twilight Series Rewrite, Southern charm, Resolved Argument Prompt Exchange, Best Friends, Best friend advice, Self-Esteem Issues, low confidence, Controlling Edward Cullen",English,2020-07-20,Completed,2020-07-20,3155,3/3,6,57,6,737
23147194,Only Time Will Tell,Explicit,"F/M, M/M",Twilight Series - All Media Types,"Jacob Black/Edward Cullen, Edward Cullen/Bella Swan, Alice Cullen/Jasper Hale, Emmett Cullen/Rosalie Hale","Jacob Black, Jacob Black's Pack (Twilight), Edward Cullen, Carlisle Cullen, Esme Cullen, Bella Swan, Alice Cullen, Jasper Hale, Elizabeth Masen, Billy Black, Edward Masen Sr.","Time Travel, Imprinting (Twilight), Alternate Universe - Imprinting (Twilight), Alpha Jacob Black, Bottom Edward, Top Jacob Black, Sad Edward Cullen, Human Edward Cullen, Gay Edward Cullen, Protective Edward Cullen, Bella Swan Bashing, Fluff and Angst, Fluff and Smut, Enemies to Friends to Lovers, Angst and Humor, Jacob's either oblivious or in denial, Jacob's POV, Edward's POV, POV Third Person, POV Third Person Limited, Period-Typical Homophobia, Period-Typical Racism, Period-Typical Sexism, Period Typical Attitudes, Eventual Smut, Slow Burn",English,2020-03-15,Updated,2020-07-20,72207,16/?,111,314,61,7493
25404397,Dawn,Not Rated,F/F,"Twilight Series - Stephenie Meyer, Twilight Series - All Media Types","Rosalie Hale/Bella Swan, Leah Clearwater/Bella Swan, Jacob Black/Bella Swan, Charlie Swan/Original Female Character(s), Leah Clearwater/Angela Weber, Angela Weber/Eric Yorkie, Mike Newton/Jessica Stanley, Seth Clearwater - Relationship, Harry Clearwater/Sue Clearwater, Billy Black/Sue Clearwater, Emmett Cullen/Rosalie Hale, Alice Cullen/Jasper Hale, Edward Cullen - Relationship, Denali Coven & Bella Swan, Carlisle Cullen/Esme Cullen, Rebecca Black/Bella Swan","Edward Cullen, Cullen Family, Bella Swan, Rosalie Hale, Jacob Black, Leah Clearwater",,English,2020-07-20,Updated,2020-07-20,2292,2/?,1,40,5,460
25402699,Force of Gravity  ~After NewMoon ~,Explicit,F/F,Twilight Series - Stephenie Meyer,"Leah Clearwater/Bella Swan, Isabella Swan/Leah Clearwater","Jacob Black, Paul, Seth, Sam Uley, Sam Uley's Pack (Twilight), Victoria (Twilight), Edward Cullen, Alice Cullen, Jasper Hale, Rosalie Hale, Emmett Cullen, Carlisle Cullen, Esme Cullen, Emily Young (Twilight), The Volturi (Twilight), James (Twilight)","Lesbian Sex, Slow Burn, Request what you want to happen, Werewolf, Shifter, Animal Instincts, Assault, Edward is a dick in this, Abusive Relationships, Happy Ending?, Blood and Injury, Broken Bone, Listing all the tags now, Will list more tags",English,2020-07-20,Updated,2020-07-20,275,1/?,2,21,6,291
18336134,Tender Thrills,Explicit,Multi,Twilight Series - All Media Types,"Alice Cullen/Jasper Hale/Original Female Character(s), Edward Cullen/Bella Swan, Carlisle Cullen/Esme Cullen, Emmett Cullen/Rosalie Hale, Alice Cullen/Jasper Hale","Original Swan Character(s) (Twilight), Charlie Swan, Original Female Character(s), Jacob Black, Ben Cheney, Jessica Stanley, Lauren Mallory, Alice Cullen, Bella Swan, Jasper Hale, Rosalie Hale, Carlisle Cullen, Esme Cullen, Emmett Cullen, Edward Cullen, Billy Black, James (Twilight), Victoria (Twilight), Laurent (Twilight)","Threesome - F/F/M, Slow To Update, Vampires, Bella Swan Bashing, Slow Burn, Alternate Universe - Canon Divergence, Kinda, Originally Posted on FanFiction.Net, Hurt/Comfort, Family, Family Fluff, For Bella and Edward, Bisexual Female Character, OT3, Artists, Colors, Abandoned Work - Unfinished and Discontinued",English,2019-04-03,Completed,2020-07-20,55811,18/18,101,394,106,9060
22689784,we fall apart as it gets dark,Mature,,Twilight Series - All Media Types,,"Bella Swan, Garrett (Twilight), The Volturi (Twilight), Seth Clearwater, Leah Clearwater, Original Characters, Sam Uley","Alternate Universe - Canon Divergence, Character Development, the cullen's leave a legacy of bad choices and little else, Bella Swan with a Backbone, a backbone hewn from her enemies, BAMF Bella Swan, though it takes some time, and leaves some delightful mental scares, these tags aren't very helpful, Tags Are Hard, Tags May Change, Other Additional Tags to Be Added, girls night girls night girls night, Female Bonding, violence as therapy, roadtrip? roadtrip!, Black Markets, magic markets, assorted cryptids, Girls with Guns",English,2020-02-13,Updated,2020-07-20,23724,7/?,18,102,36,1347
15596121,This Place of Wrath and Tears,Mature,"F/M, Gen, Other, F/F, M/M","Twilight Series - All Media Types, Twilight Series - Stephenie Meyer, Twilight (Movies)","Aro/Sulpicia, Didyme/Marcus (Twilight), Athenodora/Caius, The Volturi Coven, Original Female Character & Aro (Twilight), Original Female Character & Marcus (Twilight), Original Female Character & Caius (Twilight), Original Female Character & Sulpicia, Original Female Character & Didyme, Original Female Charactet & Athenodora, Original Female Character & The Volturi Guard, Other Relationship Tags to Be Added","Original Female Character, Aro (Twilight), Marcus (Twilight), Caius (Twilight), Sulpicia (Twilight), Athenodora, Didyme (Twilight), Felix (Twilight), Demetri (Twilight), Alec (Twilight), Jane (Twilight), Heidi (Twilight), Renata (Twilight), Corin (Twilight), Santiago (Twilight), Chelsea (Twilight), Afton (Twilight), Basically all the vampires? But the fic focuses on the Volturi so I am just going to tag them","Self-Insert, Of sorts?, Original Female Character - Freeform, political machinations, Historical Settings, but as time progresses it moves closer and closer to modern times, Canon? What is Canon? Canon has been nitpicked and changed so timelines make SOME sense, So obviously, Alternate Universe - Canon Divergence, Canon-Typical Violence, Self-Indulgent, Like yeah it's going to be serious but?? SO self-indulgent, Reincarnation makes the OFC moral's go kinda wonky, and like? Her entire relationship with the Volturi does not help, Vampire Politics, Manipulation, of all sorts, Conversations of morals and politics and legal systems and governance, grey morality, not historically accurate, As in 'Vampires exist so history art culture and politics are going to be different subtly or not', Unreliable Narrator, Like?? She is going to become pretty pro-Volturi so that is that, Also bc the main character is pro Volturi and well, you know how that goes, Shameless Volturi propaganda",English,2018-08-07,Updated,2020-07-19,41572,8/?,174,619,250,8099
8161468,Revamped,Teen And Up Audiences,F/M,"Twilight Series - Stephenie Meyer, Twilight Series - All Media Types, Twilight (Movies)","Edward Cullen/Original Female Character(s), Jacob Black/Bella Swan","Edward Cullen, Bella Swan, Original Female Character(s), Jacob Black","Romance, Vampires, Hurt/Comfort, Edward Cullen - Freeform, Bella Swan - Freeform, POV Original Female Character, Humor, Falling In Love, Sexy Times, thirst, Desperate, Mouth Breather, Shovel Face, teen, Teen Angst, plus size, Kinky, NSFW, Comedy, Romantic Comedy, Horror, Thriller, Suspense, twilight - Freeform",English,2016-09-29,Updated,2020-07-19,33035,15/?,125,251,34,4718
25272094,Convergence,Explicit,"F/M, Multi","Twilight Series - All Media Types, Twilight (Movies), Twilight Series - Stephenie Meyer","Aro (Twilight)/Original Female Character(s), Marcus (Twilight)/Original Female Character(s), Caius (Twilight)/Original Female Character(s)","Aro (Twilight), Marcus (Twilight), Caius (Twilight), Demetri (Twilight), Felix (Twilight), Jane (Twilight), Alec (Twilight), Original Female Character(s), Sulpicia (Twilight), Athenodora (Twilight), Carlisle Cullen","Volturi, Dark, Morally Ambiguous Character, Mates, Violence, Blood and Gore, Mild Sexual Content",English,2020-07-14,Updated,2020-07-19,21147,8/?,37,156,47,2944
21623407,Paranoia,Mature,F/M,"Twilight Series - Stephenie Meyer, Twilight Series - All Media Types, Twilight (Movies)","Jasper Hale/Original Female Character(s), Carlisle Cullen/Esme Cullen, Emmett Cullen/Rosalie Hale, Edward Cullen/Bella Swan","Bella Swan, Edward Cullen, Carlisle Cullen, Emmett Cullen, Jasper Hale, Esme Cullen, Rosalie Hale","Originally Posted on FanFiction.Net, Original Female Character(s) - Freeform",English,2019-12-01,Completed,2020-07-19,139097,51/51,172,312,66,8016
25383547,Warm Up My Cold Dead Heart,Not Rated,F/F,"Twilight Series - All Media Types, Twilight Series - Stephenie Meyer, Twilight (Movies)",Rosalie Hale/Bella Swan,"Rosalie Hale, Bella Swan, Alice Cullen, Edward Cullen, Emmett Cullen, Jasper Hale, Esme Cullen, Carlisle Cullen, Jacob Black, Jessica Stanley, Tyler Crowley, Victoria, Charlie Swan, Eric Yorkie, Renee Dwyer, Angela Webber","slowburn, Love, twilightrewritebutgay, LGBTQ",English,2020-07-19,Completed,2020-07-19,2448,1/1,10,114,27,1218
25381222,four times it was meaningless (and the one time it wasn't),Mature,F/M,"Twilight Series - Stephenie Meyer, Twilight Series - All Media Types",Quil Ateara V/Leah Clearwater,"Quil Ateara V, Leah Clearwater","Sexual Content, sexual healing, Self-Discovery, by which i mean she finds her clit, dont tell my wip i'm here, au where quil realises that leah is a GODDESS & loves her like she deserves, it's horny hours bitches, 5 Things",English,2020-07-19,Completed,2020-07-19,1754,1/1,1,10,null,189
25379101,FIVE TIMES ROSALIE HALE TRIED TO ASK YOU OUT + ONE TIME SHE SUCCEEDED,Teen And Up Audiences,F/F,"Twilight Series - Stephenie Meyer, Twilight Series - All Media Types, Twilight (Movies)","Rosalie Hale/Reader, Rosalie Hale/Original Female Character(s), Rosalie Hale x Reader, Rosalie Hale/You, Rosalie Hale & You","Rosalie Hale, Emmett Cullen, Edward Cullen, Jasper Hale, Alice Cullen, Carlisle Cullen, Esme Cullen, Reader, Bella Swan","Rosalie Hale - Freeform, twilight - Freeform, this is soft, No angst to be found, the cullen fam really loves to mess with her, rose has a big fat crush on you, you definitely reciprocate, this one is for the girls who crushed on rose in the movies, i'm girls, Girl/Girl, everytime she tries to ask you out, she's interrupted by a different cullen, rose just wants to be gay in peace, Happy Ending, this whole thing is pure fluff, Fluff, plus cullen family antics, fem reader - Freeform, fem!reader - Freeform, there's some fighting, but its really just funny, Humorous, 5+1 Things",English,2020-07-19,Completed,2020-07-19,4781,1/1,6,104,7,1159
25328875,looking forward,Mature,F/F,"Twilight (Movies), Twilight Series - Stephenie Meyer, Twilight Series - All Media Types",Alice Cullen/Bella Swan,"Alice Cullen, Bella Swan, Renesmee Cullen, Jacob Black","f//, Fluff and Smut, My First Smut, My First Work in This Fandom, Gratuitous Smut, Character Study, Drama, Domestic Fluff, Angst and Fluff and Smut, Taboo, Girls Kissing, Reader-Insert, Series",English,2020-07-17,Updated,2020-07-19,6444,4/8,null,15,4,465
25377307,Saints and Frivolities,General Audiences,F/M,"Twilight Series - Stephenie Meyer, Twilight Series - All Media Types",Carlisle Cullen/Esme Cullen,"Carlisle Cullen, Esme Cullen, Cullen Family","Fluff and Humor, Alternate Universe - Human",English,2020-07-19,Updated,2020-07-19,819,1/8,1,13,2,100
25372918,Atonement,Teen And Up Audiences,,Twilight Series - All Media Types,"Edward Cullen/Bella Swan, Emmett Cullen/Rosalie Hale","Edward Cullen, Bella Swan, Emmett Cullen, Rosalie Hale, Jasper Hale, Alice Cullen, Esme Cullen, Carlisle Cullen","Guardian Angel AU, heavy language by the way, lots of fucks and shits",English,2020-07-19,Updated,2020-07-19,603,1/8,4,29,5,363
22303477,The Last Witch,Mature,,Twilight,,"OC - Character, OFC, Carlisle, Carlisle Cullen",,English,2020-01-18,Updated,2020-07-19,21319,18/?,26,93,40,1677
25256056,The Recklessness Behind It,Teen And Up Audiences,F/M,"Twilight Series - Stephenie Meyer, Twilight Series - All Media Types","Edward Cullen/Bella Swan, Alice Cullen/Jasper Hale","Bella Swan, Edward Cullen, Alice Cullen, Jasper Hale, Carlisle Cullen, Esme Cullen, Rosalie Hale, Emmett Cullen, Renee Dwyer, Phil Dwyer, Charlie Swan","Jasper Hale & Bella Swan Friendship, Bella Swan with a Backbone, Break Up, Mental Health Issues, Break Up Talk, Bipolar Disorder, Moving, Birthday Party, Blood and Injury, Blood, Apologies, BAMF Bella Swan, Out of Character Bella Swan, Twilight Series Rewrite, Pre-New Moon, No New Moon, Two Shot",English,2020-07-14,Completed,2020-07-18,4702,3/3,6,96,7,1232
25228105,Nightfall,Teen And Up Audiences,"F/M, M/M, Multi","Twilight Series - Stephenie Meyer, Twilight Series - All Media Types, Twilight (Movies)","Edward Cullen/Bella Swan, Jacob Black/Edward Cullen, Jacob Black/Edward Cullen/Bella Swan, Jacob Black/Bella Swan","Edward Cullen, Bella Swan, Jacob Black, Charlie Swan, Billy Black","Polyamory, Polyamorous Character, Bisexuality, Bisexual Character, Homosexuality, Male Homosexuality, Internalized Homophobia, Were-Creatures, Werewolves, Vampires, Supernatural Elements, Magic, Fantasy, Romance, Eventual Romance, Slow Burn, Rewrite, Canon Rewrite, Twilight Parody, Twilight Series Rewrite, Non-Canon Relationship, Angst, Fluff and Angst, Angst and Hurt/Comfort, Angst with a Happy Ending, Alternate Universe - Canon Divergence, Alternate Canon, Canon Universe, Coming Out, Coming of Age, Self-Acceptance, Acceptance, Happy Ending, Eventual Happy Ending, Moving, Moving Out, Nightmares, POV First Person, Homesickness, Alternate Universe - Hospital, Injury, Major Character Injury",English,2020-07-13,Updated,2020-07-18,1132,2/?,13,16,2,297
25366153,Could You Just Try to Listen,General Audiences,F/M,Twilight Series - Stephenie Meyer,Edward Cullen/Bella Swan,"Edward Cullen, Bella Swan","edward/bella - Freeform, edward/bella angst, edward bella argue, Book: Eclipse, eclipse era",English,2020-07-18,Completed,2020-07-18,2057,1/1,5,30,4,390
25365613,Stranded in a Ditch,General Audiences,F/M,Twilight Series - Stephenie Meyer,Edward Cullen/Bella Swan,"Bella Swan, Edward Cullen, Jacob Black, Angela Weber","bella/edward - Freeform, angela weber - Freeform, jacob black - Freeform, Book: Eclipse, eclipse era, edward/bella angst",English,2020-07-18,Completed,2020-07-18,3402,1/1,1,20,3,203
25364986,Some Time,General Audiences,F/M,Twilight Series - Stephenie Meyer,Edward Cullen/Bella Swan,"Bella Swan, Edward Cullen, Alice Cullen, Esme Cullen, Rosalie Hale, Emmett Cullen","edward/bella - Freeform, Post-New Moon, edward/bella angst",English,2020-07-18,Completed,2020-07-18,1928,1/1,5,36,2,453
